Unique ID,Surgery Name,Surgery Address 1,Surgery Address 2,Surgery Town,Surgery County,Surgery Post Code,Surgery Email,Surgery Telephone,TEVA Account No,TEVA Manager,Total Patients,Total Patients (Dispensing),Wholesaler Name,Wholesale Account,Wholesale Depot,Discount Braltus Zonda 10mcg,Discount DuoResp Spiromax 160mcg/4.5mcg,Discount DuoResp Spiromax 320mcg/9mcg,Discount Qvar MDI 50mcg,Discount Qvar MDI 100mcg,Discount Qvar Easi-Breathe 50mcg,Discount Qvar Easi-Breathe 100mcg,Authorised Signatory,Terms Agreement,Date Created,Activated,Date Activated,Sending bank details,
5fb00060-0e60-45b9-8368-59898d00a510,e,e,e,e,e,e,sample@email.tst,/etc/passwd,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb0005e-3bb8-4329-84b2-27168d00a510,e,e,e,e,e,e,sample@email.tst,-1&#039; OR 2+765-765-1=0+0+0+1 -- ,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb0005d-8d74-4efd-b95f-1cac8d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,${@print(md5(acunetix_wvs_security_test))}\,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb0005c-6354-44be-96a2-637e8d00a510,e,e,\,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb0005a-0934-401c-83cc-59898d00a510,WEB-INF\web.xml,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb0005a-b724-428a-9461-27168d00a510,e,e,e,e,e,e,sample@email.tst,-1 OR 2+146-146-1=0+0+0+1,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00058-e0dc-42a6-b5dd-1dec8d00a510,e,e,1&#039;&quot;,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00058-2868-4620-9a62-1cac8d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,${@print(md5(acunetix_wvs_security_test))},e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00055-841c-4f65-887f-59898d00a510,e,e,e,e,e,e,sample@email.tst,-1 OR 2+906-906-1=0+0+0+1 -- ,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00055-ee90-4dc8-97b4-2eec8d00a510,WEB-INF/web.xml,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00053-8de0-4f8e-9b1f-1dec8d00a510,e,,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00054-ca8c-4bf6-bd9c-1cac8d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,&quot;;print(md5(acunetix_wvs_security_test));$a=&quot;,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00050-e3c0-40f0-9c30-05ac8d00a510,..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5cwindows%5cwin.ini,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00051-66d4-45c8-b62c-22168d00a510,e,e,e,e,e,e,sample@email.tst,tZqYILUO,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb0004f-8278-489a-90b8-637e8d00a510,e,,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00050-f6cc-4179-8a26-1cac8d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,&#039;;print(md5(acunetix_wvs_security_test));$a=&#039;,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb0004d-b3a4-4437-b59d-22168d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb0004c-5248-4c7b-8840-1cac8d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,;print(md5(acunetix_wvs_security_test));,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb0004c-4768-467f-af92-59898d00a510,................windowswin.ini,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb0004b-58c4-4ee4-8a4d-1e078d00a510,e,JyI=,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00049-d078-40e4-9e6e-2eec8d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00048-e308-4231-b630-59898d00a510,%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%afwindows%c0%afwin.ini,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00048-6f30-4dc6-bf0a-1cac8d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,${@print(md5(acunetix_wvs_security_test))}\,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00047-ddfc-47fc-b0b4-27168d00a510,e,@@TP5X0,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00045-450c-403b-8264-1e078d00a510,C6k3VQ7f&#039;));select pg_sleep(15); -- ,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00043-b6f8-41b3-a3ab-59898d00a510,WEB-INF\web.xml,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00044-c324-4d2b-92dd-17468d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,${@print(md5(acunetix_wvs_security_test))},e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00042-fcb4-47a9-9b1f-27168d00a510,e,,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00040-9168-43a0-a2ce-22168d00a510,85aKJq48&#039;);select pg_sleep(10); -- ,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb0003f-8360-4213-b227-1cac8d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,&quot;;print(md5(acunetix_wvs_security_test));$a=&quot;,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb0003e-a8b8-45f1-a80e-05ac8d00a510,e,\,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb0003f-574c-4fea-8a78-59898d00a510,/WEB-INF/web.xml,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb0003c-aa0c-4da1-9e03-1e078d00a510,S95Co5Zg&#039;;select pg_sleep(5); -- ,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb0003a-3350-49ce-824d-05ac8d00a510,e,1&#039;&quot;,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb0003b-ada4-4f18-a388-1cac8d00a510,WEB-INF/web.xml,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb0003b-5d78-489f-be3e-27168d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,&#039;;print(md5(acunetix_wvs_security_test));$a=&#039;,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00038-9e4c-41b9-b5c3-1e078d00a510,RWYl7Lv7&#039;; waitfor delay &#039;0:0:5&#039; -- ,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00037-08ac-4d30-a24a-17468d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,;print(md5(acunetix_wvs_security_test));,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00037-3cc0-4bfd-9a38-1dec8d00a510,file:///etc/passwd,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00036-6d44-4557-83c0-05ac8d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00033-bef8-4441-a703-17468d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00034-1b24-4a41-bbb7-2eec8d00a510,1 waitfor delay &#039;0:0:15&#039; -- ,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00033-387c-48a6-b3b7-1dec8d00a510,..%c0%af..%c0%af..%c0%af..%c0%af..%c0%af..%c0%af..%c0%af..%c0%afetc/passwd,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00031-546c-45dc-b981-05ac8d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb0002f-97f4-4577-a04b-1e078d00a510,(select(0)from(select(sleep(15)))v)/*&#039;+(select(0)from(select(sleep(15)))v)+&#039;&quot;+(select(0)from(select(sleep(15)))v)+&quot;*/,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb0002e-f040-4991-8b52-637e8d00a510,/.././.././.././.././.././.././.././../etc/./passwd%00,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb0002e-3604-48f3-81f1-22168d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb0002d-7320-494c-af0e-27168d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb0002b-d8a0-4db8-9d5c-2eec8d00a510,if(now()=sysdate(),sleep(10),0)/*&#039;XOR(if(now()=sysdate(),sleep(10),0))OR&#039;&quot;XOR(if(now()=sysdate(),sleep(10),0))OR&quot;*/,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb0002a-1720-41f6-ba3b-22168d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00029-ac58-4c77-81e2-27168d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00029-3070-4784-8a03-17468d00a510,%2fetc%2fpasswd,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00027-5e04-4c75-b0dc-2eec8d00a510,-1&quot; OR 2+474-474-1=0+0+0+1 -- ,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00026-9830-44ff-962d-637e8d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00025-b3ec-4b31-9cc8-27168d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00025-6c68-4db4-9a9a-17468d00a510,/etc/passwd,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00023-c418-4723-9110-2eec8d00a510,-1&#039; OR 2+549-549-1=0+0+0+1 or &#039;we0g5P1v&#039;=&#039;,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00022-afa4-450e-a957-22168d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00021-9df8-48c7-8a5a-1dec8d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00020-e6f8-450d-9e52-637e8d00a510,e,e,WEB-INF\web.xml,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb0001e-c6bc-4553-b95e-17468d00a510,-1&#039; OR 2+762-762-1=0+0+0+1 -- ,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb0001d-cd44-4de6-80a0-22168d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb0001d-b884-49b6-9fd1-1dec8d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb0001c-5660-48e5-9900-637e8d00a510,e,e,WEB-INF/web.xml,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb0001a-9d54-49d3-b9c3-17468d00a510,-1 OR 2+986-986-1=0+0+0+1,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb0001a-699c-497e-8e02-05ac8d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00019-debc-4089-9fd7-1e078d00a510,e,e,e,e,e,,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00017-b06c-4dc9-8f11-27168d00a510,e,e,..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5cwindows%5cwin.ini,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00016-1d40-47f3-a444-17468d00a510,-1 OR 2+553-553-1=0+0+0+1 -- ,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00015-d55c-4036-b9f5-22168d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00014-14e4-48e6-ad56-59898d00a510,e,e,e,e,e,,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00013-9530-4f31-ae60-637e8d00a510,e,e,................windowswin.ini,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00012-5ac8-48db-afe1-17468d00a510,2PH2L37u,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00011-5fc8-4153-a398-05ac8d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00010-2bb8-4bb4-9685-59898d00a510,e,e,e,e,e,JyI=,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb0000f-f0f0-46ab-9a22-27168d00a510,e,e,%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%afwindows%c0%afwin.ini,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb0000e-df88-4ff2-8eba-17468d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb0000d-2b7c-4b1a-949d-1cac8d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,&lt;!--,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb0000d-245c-44d1-93ec-05ac8d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb0000c-543c-425a-8139-1e078d00a510,e,e,e,e,e,@@IeV4I,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb0000a-6e38-468b-8246-59898d00a510,e,e,WEB-INF\web.xml,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb0000a-e39c-4802-a337-17468d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00009-8420-4f4f-bab1-1cac8d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,&#039;&quot;,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00009-9670-4d2d-adf0-05ac8d00a510,e,e,e,${@print(md5(acunetix_wvs_security_test))}\,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00008-e4d0-4bb0-bbfb-1e078d00a510,e,e,e,e,e,,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00006-df0c-4ec2-9d7a-59898d00a510,e,e,/WEB-INF/web.xml,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00006-137c-4f4b-b0a1-22168d00a510,e,e,Wr8lGNOu&#039;));select pg_sleep(15); -- ,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00004-98d4-406e-906c-2eec8d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,&lt;!--,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00005-7ab0-4400-9ae1-05ac8d00a510,e,e,e,${@print(md5(acunetix_wvs_security_test))},e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00004-7298-4d9a-a801-1e078d00a510,e,e,e,e,e,\,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00002-2ce4-4d71-857f-22168d00a510,e,e,9PAqXt7a&#039;);select pg_sleep(10); -- ,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00002-84d0-4989-8fc1-59898d00a510,e,e,WEB-INF/web.xml,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00000-b9a4-4001-ad89-2eec8d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,&#039;&quot;,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00000-9dfc-4ec0-9230-05ac8d00a510,e,e,e,&quot;;print(md5(acunetix_wvs_security_test));$a=&quot;,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fb00000-ad20-4616-b87a-27168d00a510,e,e,e,e,e,1&#039;&quot;,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5faffffd-eb50-4d33-a7d6-59898d00a510,e,e,Y2ow6PZV&#039;;select pg_sleep(5); -- ,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5faffffe-2ea8-4981-bf58-22168d00a510,e,e,file:///etc/passwd,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5faffffb-2dbc-4b9c-a321-1cac8d00a510,e,e,e,e,e,e,sample@email.tst,e,e,,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5faffffc-2030-4d75-9052-05ac8d00a510,e,e,e,&#039;;print(md5(acunetix_wvs_security_test));$a=&#039;,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5faffffc-84c8-4442-bd78-1e078d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,&lt;!--,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5faffffa-4e78-4082-b7b0-59898d00a510,e,e,..%c0%af..%c0%af..%c0%af..%c0%af..%c0%af..%c0%af..%c0%af..%c0%afetc/passwd,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5faffff9-9f18-446e-adce-22168d00a510,e,e,XLk3UfP4&#039;; waitfor delay &#039;0:0:5&#039; -- ,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5faffff8-90f8-4f0d-a457-1e078d00a510,e,e,e,;print(md5(acunetix_wvs_security_test));,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5faffff8-7004-42bd-a90e-05ac8d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,&#039;&quot;,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5faffff7-eb98-430d-8b14-1cac8d00a510,e,e,e,e,e,e,sample@email.tst,e,e,,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5faffff5-e4e0-4679-9677-59898d00a510,e,e,1 waitfor delay &#039;0:0:15&#039; -- ,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5faffff5-4380-4942-bf12-637e8d00a510,e,e,/.././.././.././.././.././.././.././../etc/./passwd%00,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5faffff4-a4a4-47e1-8c9b-1e078d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5faffff2-4400-4935-a6c4-1cac8d00a510,e,e,e,e,e,e,sample@email.tst,e,e,JyI=,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5faffff1-09a0-4e62-b285-59898d00a510,e,e,%2fetc%2fpasswd,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5faffff1-b6b4-42e7-9feb-17468d00a510,e,e,(select(0)from(select(sleep(10)))v)/*&#039;+(select(0)from(select(sleep(10)))v)+&#039;&quot;+(select(0)from(select(sleep(10)))v)+&quot;*/,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fafffef-ed8c-468e-b18e-1e078d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fafffee-23e0-4195-ad19-1cac8d00a510,e,e,e,e,e,e,sample@email.tst,e,e,@@p4dB1,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fafffed-2990-4a84-8f9e-637e8d00a510,e,e,if(now()=sysdate(),sleep(10),0)/*&#039;XOR(if(now()=sysdate(),sleep(10),0))OR&#039;&quot;XOR(if(now()=sysdate(),sleep(10),0))OR&quot;*/,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fafffed-2810-4f0d-ad94-17468d00a510,e,e,/etc/passwd,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fafffeb-a694-40bc-b436-1e078d00a510,e,e,e,e,e,e,sample@email.tst,e,e,e,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
5fafffea-7c98-4058-97f0-1cac8d00a510,e,e,e,e,e,e,sample@email.tst,e,e,,e,e,DE Group,e,e,No,No,No,No,No,No,No,No,Yes,2020-11-14,No,,Yes,
